name:keypoints_x:keypoints_y
0773_c4s4_016410_04.jpg:[24, 22, 26, 44, 44, 44, 34, 36, 36, 30, 26, 15, 18, 55, 61, 55]:[101, 89, 70, 70, 87, 107, 70, 29, 25, 6, 60, 50, 29, 25, 43, 47]
0335_c3s1_076642_02.jpg:[55, 46, 55, 38, 13, 55, 46, 30, 28, 18, 55, 55, 42, 18, 13, 26]:[124, 97, 60, 62, 78, 126, 62, 25, 21, 6, 120, 37, 23, 27, 43, 45]
0390_c3s1_092042_04.jpg:[49, 22, 20, 36, 44, 49, 28, 32, 32, 22, 7, 11, 18, 46, 59, 51]:[105, 85, 54, 62, 81, 105, 58, 23, 19, 4, 54, 39, 23, 23, 41, 47]
0197_c3s1_038876_01.jpg:[49, 36, 24, 36, 36, 15, 30, 38, 38, 40, 15, 22, 26, 49, 61, 49]:[116, 87, 62, 64, 85, 114, 64, 29, 23, 6, 41, 43, 27, 29, 41, 21]
0354_c5s1_106098_01.jpg:[36, 34, 32, 22, 22, 38, 28, 34, 38, 49, 40, 53, 42, 22, 22, 34]:[116, 97, 74, 74, 95, 118, 74, 27, 21, 8, 52, 50, 29, 27, 52, 60]
0427_c4s2_032142_01.jpg:[18, 34, 34, 22, 32, 42, 28, 30, 34, 40, 61, 59, 46, 7, 3, 1]:[120, 95, 70, 70, 93, 114, 70, 27, 19, 2, 27, 37, 27, 29, 47, 60]
0830_c1s4_044556_03.jpg:[59, 46, 42, 32, 24, 13, 36, 24, 24, 42, 55, 63, 34, 11, 11, 9]:[114, 95, 62, 64, 93, 122, 64, 25, 23, 2, 19, 31, 23, 27, 50, 56]
0208_c5s1_092348_02.jpg:[26, 28, 26, 40, 32, 36, 32, 30, 30, 28, 53, 11, 15, 44, 53, 53]:[74, 83, 62, 62, 83, 105, 62, 27, 21, 4, 23, 47, 27, 25, 45, 23]
1056_c3s2_138769_04.jpg:[30, 53, 42, 28, 11, 32, 34, 34, 28, 18, 51, 38, 40, 32, 42, 51]:[118, 97, 72, 72, 95, 120, 72, 27, 21, 6, 68, 52, 27, 27, 50, 68]
0068_c6s1_010776_01.jpg:[34, 30, 30, 40, 36, 38, 36, 42, 38, 28, 26, 32, 36, 51, 55, 30]:[120, 93, 68, 68, 93, 120, 68, 27, 23, 8, 45, 41, 25, 27, 43, 45]
0635_c1s3_054001_01.jpg:[53, 24, 28, 38, 40, 53, 32, 26, 24, 18, 7, 3, 13, 40, 55, 63]:[107, 91, 64, 64, 89, 107, 64, 23, 17, 4, 41, 45, 25, 23, 39, 60]
0106_c4s1_018251_03.jpg:[24, 38, 36, 22, 40, 32, 28, 26, 28, 30, 55, 46, 38, 15, 13, 57]:[116, 97, 70, 72, 97, 120, 70, 27, 19, 4, 66, 50, 29, 25, 52, 66]
0067_c1s1_019276_04.jpg:[55, 26, 44, 32, 26, 22, 38, 32, 22, 11, 55, 53, 38, 24, 32, 55]:[66, 87, 68, 68, 87, 103, 68, 27, 19, 2, 64, 47, 27, 29, 45, 64]
0067_c3s1_007851_02.jpg:[28, 34, 28, 26, 32, 26, 24, 24, 26, 34, 51, 34, 24, 24, 34, 49]:[126, 93, 64, 64, 93, 126, 64, 25, 21, 4, 41, 37, 25, 23, 35, 39]
0106_c5s1_018201_01.jpg:[13, 26, 26, 40, 44, 44, 34, 32, 32, 34, 28, 13, 15, 46, 51, 46]:[122, 97, 70, 70, 95, 120, 70, 29, 23, 4, 66, 50, 29, 29, 54, 68]
0370_c1s2_015316_02.jpg:[30, 40, 26, 13, 42, 34, 20, 40, 40, 24, 44, 46, 42, 32, 22, 30]:[116, 89, 52, 52, 89, 116, 52, 91, 93, 8, 56, 33, 8, 12, 33, 52]
1474_c3s3_068594_02.jpg:[32, 57, 53, 24, 36, 34, 36, 38, 34, 36, 57, 55, 49, 30, 20, 34]:[118, 91, 64, 68, 91, 116, 62, 25, 29, 14, 56, 45, 27, 19, 50, 43]
0415_c2s1_117116_01.jpg:[40, 40, 40, 24, 18, 18, 32, 32, 30, 24, 61, 59, 44, 20, 18, 59]:[116, 93, 62, 60, 87, 109, 62, 25, 19, 4, 31, 45, 23, 25, 45, 31]
0614_c3s2_019387_03.jpg:[30, 26, 24, 42, 49, 59, 32, 32, 32, 30, 18, 11, 18, 49, 53, 44]:[116, 91, 66, 64, 91, 101, 66, 27, 21, 2, 52, 43, 25, 25, 43, 47]
0121_c3s1_020276_02.jpg:[38, 38, 42, 30, 28, 36, 36, 28, 26, 22, 20, 20, 15, 40, 53, 51]:[114, 91, 66, 66, 93, 116, 64, 27, 19, 2, 66, 50, 27, 25, 39, 56]
0309_c1s2_002116_02.jpg:[30, 26, 15, 28, 59, 51, 22, 30, 30, 28, 18, 5, 13, 44, 61, 53]:[126, 111, 70, 74, 37, 97, 72, 31, 23, 4, 50, 50, 31, 33, 64, 68]
0724_c1s4_000856_04.jpg:[28, 26, 24, 28, 26, 30, 26, 28, 30, 34, 34, 11, 18, 38, 44, 38]:[116, 91, 68, 68, 91, 114, 68, 25, 19, 2, 47, 43, 25, 25, 41, 54]
0158_c6s1_028601_01.jpg:[44, 42, 40, 24, 26, 22, 32, 30, 28, 11, 57, 55, 44, 15, 13, 18]:[103, 85, 60, 60, 87, 109, 60, 27, 27, 21, 56, 43, 27, 29, 52, 66]
0032_c6s1_002876_01.jpg:[20, 34, 38, 24, 15, 20, 30, 36, 36, 36, 46, 57, 53, 15, 5, 13]:[126, 103, 74, 72, 101, 126, 74, 29, 21, 4, 78, 52, 29, 31, 56, 70]
1052_c1s5_007036_01.jpg:[34, 36, 34, 20, 36, 42, 28, 36, 34, 30, 22, 18, 46, 26, 15, 20]:[114, 95, 70, 68, 95, 118, 70, 29, 21, 2, 66, 52, 27, 29, 54, 66]
0635_c5s2_040080_01.jpg:[26, 18, 24, 36, 26, 26, 28, 44, 20, 42, 44, 30, 30, 55, 57, 20]:[118, 91, 62, 66, 91, 118, 62, 31, 37, 6, 25, 31, 29, 33, 62, 29]
1242_c6s3_042967_01.jpg:[30, 34, 44, 28, 22, 22, 36, 30, 28, 24, 15, 38, 36, 20, 13, 9]:[116, 89, 62, 62, 89, 118, 62, 27, 21, 6, 60, 45, 27, 27, 45, 62]
0093_c5s1_014751_01.jpg:[36, 34, 24, 36, 36, 36, 30, 30, 28, 26, 13, 24, 15, 42, 55, 59]:[111, 93, 68, 68, 91, 111, 68, 29, 25, 6, 68, 35, 31, 29, 43, 56]
0357_c5s1_087698_07.jpg:[28, 30, 28, 46, 59, 61, 36, 26, 28, 34, 26, 7, 9, 42, 44, 51]:[120, 109, 76, 72, 111, 128, 76, 31, 23, 6, 74, 56, 33, 29, 56, 56]
0739_c3s3_067519_03.jpg:[20, 26, 32, 49, 28, 20, 40, 42, 42, 44, 30, 20, 30, 53, 55, 53]:[118, 91, 66, 64, 91, 116, 64, 31, 23, 6, 58, 43, 29, 31, 52, 52]
0077_c4s1_010951_01.jpg:[36, 36, 30, 36, 36, 30, 30, 34, 32, 26, 5, 3, 9, 46, 61, 53]:[124, 101, 72, 70, 101, 126, 72, 29, 25, 6, 64, 54, 33, 29, 29, 19]
0933_c3s2_116794_03.jpg:[44, 24, 24, 34, 38, 59, 28, 32, 28, 15, 13, 22, 22, 42, 42, 20]:[118, 93, 66, 66, 93, 118, 66, 25, 21, 8, 39, 45, 27, 25, 41, 39]
0482_c3s1_139183_03.jpg:[49, 51, 53, 20, 51, 51, 28, 34, 34, 36, 59, 55, 46, 20, 11, 59]:[118, 91, 64, 68, 91, 118, 66, 25, 17, 2, 56, 41, 25, 25, 45, 56]
0204_c5s1_076673_06.jpg:[20, 22, 20, 36, 51, 57, 28, 28, 24, 15, 3, 5, 13, 42, 49, 49]:[116, 91, 64, 64, 89, 111, 64, 27, 19, 4, 62, 45, 27, 25, 43, 56]
0243_c1s1_066631_06.jpg:[22, 22, 24, 40, 44, 46, 32, 32, 32, 34, 13, 15, 20, 44, 53, 44]:[89, 72, 54, 56, 72, 83, 54, 25, 23, 6, 56, 41, 27, 25, 35, 41]
0969_c6s2_124018_01.jpg:[18, 20, 20, 38, 38, 36, 28, 32, 36, 40, 1, 5, 15, 49, 59, 53]:[111, 91, 68, 68, 91, 111, 68, 25, 19, 2, 64, 47, 25, 25, 41, 25]
0303_c6s1_082551_03.jpg:[26, 30, 20, 36, 36, 32, 28, 32, 34, 38, 7, 3, 13, 46, 44, 46]:[120, 97, 68, 68, 95, 122, 68, 27, 19, 2, 54, 37, 23, 27, 50, 66]
0499_c3s2_068003_04.jpg:[38, 34, 40, 24, 20, 36, 32, 32, 30, 32, 51, 55, 46, 18, 11, 3]:[105, 85, 60, 58, 87, 105, 60, 25, 19, 2, 47, 45, 25, 25, 43, 60]
1238_c3s3_021778_05.jpg:[13, 44, 40, 34, 44, 15, 38, 40, 40, 57, 55, 44, 49, 32, 28, 55]:[109, 89, 54, 54, 87, 109, 54, 12, 8, 2, 64, 37, 12, 12, 33, 68]
0762_c5s2_098452_01.jpg:[36, 36, 34, 18, 24, 36, 26, 34, 36, 36, 59, 57, 46, 22, 3, 5]:[111, 89, 60, 60, 87, 111, 60, 27, 21, 6, 62, 54, 27, 27, 52, 68]
0047_c2s3_070302_01.jpg:[11, 26, 26, 40, 38, 36, 34, 30, 30, 34, 20, 9, 15, 42, 46, 44]:[103, 89, 66, 64, 91, 114, 64, 27, 21, 4, 60, 45, 27, 27, 45, 58]
0385_c5s1_091548_05.jpg:[34, 32, 22, 34, 40, 32, 28, 32, 34, 42, 53, 53, 44, 20, 11, 53]:[105, 87, 66, 64, 83, 107, 66, 25, 21, 6, 58, 45, 27, 29, 50, 68]
0232_c6s1_071026_01.jpg:[40, 34, 28, 42, 42, 38, 34, 34, 32, 28, 9, 5, 13, 57, 59, 59]:[114, 89, 74, 74, 91, 111, 74, 29, 21, 2, 64, 47, 27, 29, 52, 66]
0907_c3s2_143569_02.jpg:[34, 26, 22, 38, 42, 46, 30, 30, 30, 24, 7, 61, 49, 15, 9, 7]:[116, 91, 64, 62, 87, 105, 62, 25, 21, 4, 62, 41, 25, 25, 45, 62]
0673_c6s2_038818_03.jpg:[46, 32, 34, 20, 22, 46, 26, 22, 44, 15, 59, 61, 30, 34, 11, 55]:[114, 89, 60, 58, 91, 114, 58, 25, 25, 6, 62, 43, 25, 25, 45, 21]
0833_c3s2_123044_08.jpg:[20, 51, 30, 34, 53, 20, 26, 30, 30, 28, 46, 36, 22, 36, 42, 49]:[111, 89, 64, 62, 87, 114, 64, 27, 17, 2, 62, 47, 27, 27, 45, 62]
1173_c5s3_022415_04.jpg:[40, 36, 42, 18, 26, 40, 32, 20, 24, 5, 20, 28, 44, 9, 5, 20]:[109, 89, 62, 68, 91, 109, 64, 29, 27, 27, 66, 52, 25, 29, 60, 68]
0088_c6s4_003152_04.jpg:[38, 40, 40, 26, 20, 22, 34, 38, 38, 38, 11, 11, 24, 53, 57, 11]:[114, 93, 70, 68, 93, 116, 70, 37, 33, 17, 64, 52, 35, 39, 56, 62]
0754_c2s2_068182_01.jpg:[20, 20, 22, 38, 49, 51, 30, 30, 32, 34, 5, 7, 15, 46, 44, 49]:[120, 95, 66, 66, 95, 118, 66, 27, 21, 4, 62, 45, 27, 25, 47, 50]
0407_c4s2_035542_02.jpg:[30, 32, 22, 24, 34, 30, 22, 32, 32, 28, 7, 18, 36, 34, 34, 7]:[120, 70, 58, 60, 68, 118, 56, 25, 19, 2, 52, 41, 25, 25, 45, 54]
0241_c1s1_050526_01.jpg:[5, 26, 36, 28, 22, 9, 32, 38, 38, 38, 61, 57, 49, 30, 22, 42]:[126, 93, 62, 60, 91, 126, 62, 25, 17, 2, 41, 47, 25, 25, 45, 39]
0903_c5s2_111877_07.jpg:[40, 40, 40, 28, 36, 36, 34, 30, 30, 30, 55, 51, 42, 18, 13, 18]:[116, 95, 76, 78, 95, 114, 76, 54, 50, 33, 78, 64, 54, 54, 66, 74]
1096_c6s3_010842_01.jpg:[5, 7, 13, 30, 36, 40, 22, 42, 42, 40, 7, 20, 24, 57, 57, 46]:[128, 111, 81, 83, 111, 116, 83, 23, 12, 2, 72, 41, 25, 25, 58, 87]
0893_c2s2_107082_03.jpg:[28, 26, 22, 38, 30, 38, 30, 30, 30, 28, 13, 9, 13, 46, 53, 57]:[109, 85, 62, 64, 85, 114, 64, 27, 23, 4, 54, 45, 25, 27, 52, 66]
0333_c4s4_044685_04.jpg:[13, 51, 22, 38, 53, 53, 30, 38, 36, 34, 11, 18, 30, 49, 55, 57]:[114, 93, 62, 60, 93, 116, 62, 31, 35, 39, 68, 50, 27, 31, 50, 52]
0729_c1s4_002406_07.jpg:[42, 44, 40, 30, 49, 42, 34, 34, 36, 40, 42, 38, 36, 30, 30, 40]:[114, 78, 62, 60, 81, 114, 62, 27, 23, 6, 54, 45, 29, 27, 43, 50]
0704_c3s2_055337_01.jpg:[20, 20, 22, 38, 49, 51, 30, 30, 28, 26, 11, 11, 13, 46, 55, 44]:[120, 97, 68, 68, 91, 114, 68, 27, 21, 2, 60, 45, 29, 25, 39, 52]
0022_c6s1_002926_01.jpg:[20, 30, 40, 20, 26, 36, 32, 38, 36, 42, 38, 61, 57, 15, 5, 5]:[124, 95, 68, 66, 95, 118, 68, 27, 19, 2, 68, 45, 27, 25, 47, 50]
0047_c1s6_027846_02.jpg:[59, 53, 38, 20, 9, 3, 30, 30, 34, 42, 30, 34, 40, 18, 11, 18]:[109, 93, 64, 62, 91, 116, 64, 25, 19, 2, 60, 43, 27, 25, 41, 50]
1320_c1s5_061691_05.jpg:[26, 28, 30, 30, 28, 28, 30, 32, 34, 49, 28, 24, 28, 36, 30, 30]:[111, 87, 66, 66, 87, 111, 66, 29, 23, 10, 64, 54, 31, 29, 50, 64]
0830_c1s4_056136_07.jpg:[26, 32, 24, 32, 24, 26, 28, 30, 26, 18, 13, 22, 24, 38, 46, 34]:[122, 93, 64, 64, 95, 120, 64, 25, 19, 4, 52, 43, 27, 25, 45, 64]
1232_c1s5_042066_03.jpg:[15, 20, 32, 30, 20, 20, 32, 34, 34, 42, 53, 46, 44, 22, 28, 53]:[114, 95, 72, 72, 95, 114, 72, 29, 27, 12, 64, 54, 29, 31, 56, 64]
1495_c1s6_013371_01.jpg:[44, 44, 38, 28, 30, 26, 34, 30, 30, 28, 42, 55, 44, 18, 18, 20]:[111, 85, 60, 60, 85, 107, 60, 25, 21, 4, 43, 43, 25, 27, 47, 54]
0116_c1s1_019376_01.jpg:[22, 22, 20, 20, 32, 36, 26, 30, 32, 32, 24, 42, 44, 18, 22, 26]:[116, 91, 66, 64, 89, 114, 66, 31, 27, 8, 52, 50, 31, 31, 47, 50]
0002_c2s1_068521_01.jpg:[24, 24, 20, 38, 34, 30, 30, 30, 30, 28, 3, 3, 15, 44, 57, 59]:[118, 93, 66, 66, 95, 118, 66, 25, 21, 2, 64, 47, 25, 25, 43, 62]
1165_c3s3_002837_02.jpg:[59, 36, 24, 34, 22, 24, 30, 32, 28, 20, 18, 7, 18, 44, 59, 49]:[107, 89, 60, 62, 87, 114, 60, 23, 14, 2, 33, 33, 23, 23, 39, 52]
1253_c3s3_042728_02.jpg:[34, 42, 40, 24, 36, 36, 34, 26, 26, 26, 51, 55, 42, 9, 3, 11]:[118, 89, 60, 60, 89, 118, 60, 25, 19, 4, 25, 41, 25, 25, 45, 45]
0992_c5s2_150024_04.jpg:[49, 46, 44, 30, 24, 24, 38, 34, 34, 11, 57, 55, 46, 22, 18, 22]:[118, 87, 58, 58, 87, 114, 58, 25, 25, 21, 29, 29, 27, 25, 43, 43]
0303_c3s1_081992_01.jpg:[63, 57, 36, 24, 57, 65, 30, 28, 28, 28, 53, 40, 38, 15, 42, 51]:[126, 107, 64, 64, 107, 126, 64, 23, 17, 2, 60, 43, 25, 25, 43, 58]
1320_c5s3_053665_05.jpg:[28, 55, 38, 26, 42, 55, 32, 24, 26, 32, 57, 44, 34, 15, 11, 32]:[103, 87, 60, 62, 87, 111, 62, 29, 23, 8, 45, 39, 29, 29, 45, 43]
0255_c2s1_053476_01.jpg:[26, 22, 22, 40, 46, 44, 32, 28, 28, 24, 3, 3, 11, 42, 51, 57]:[109, 87, 62, 60, 85, 111, 62, 25, 19, 2, 60, 43, 27, 21, 39, 54]
1338_c1s5_068641_02.jpg:[11, 15, 20, 36, 40, 53, 28, 30, 30, 28, 9, 22, 18, 44, 38, 18]:[116, 89, 60, 62, 87, 109, 62, 25, 17, 2, 52, 45, 25, 25, 45, 54]
0225_c2s1_046501_06.jpg:[38, 30, 26, 38, 34, 28, 32, 32, 34, 34, 11, 13, 20, 46, 46, 51]:[109, 83, 58, 56, 83, 107, 56, 25, 21, 4, 58, 43, 25, 25, 43, 60]
0321_c2s1_072021_03.jpg:[30, 36, 30, 46, 34, 38, 38, 38, 38, 38, 9, 13, 22, 55, 61, 57]:[118, 107, 78, 78, 109, 128, 78, 37, 29, 10, 72, 56, 35, 35, 56, 72]
0757_c1s4_011731_01.jpg:[5, 15, 34, 20, 15, 5, 28, 38, 42, 49, 51, 36, 46, 30, 30, 53]:[124, 97, 66, 64, 95, 124, 66, 25, 17, 2, 66, 45, 27, 23, 43, 64]
0224_c5s1_055923_01.jpg:[28, 22, 34, 18, 26, 28, 26, 22, 22, 24, 59, 49, 36, 7, 5, 18]:[120, 95, 64, 66, 95, 120, 64, 25, 19, 2, 56, 43, 25, 25, 45, 47]
0354_c4s2_032517_04.jpg:[55, 49, 42, 20, 51, 55, 28, 24, 20, 11, 30, 44, 36, 13, 13, 28]:[114, 93, 70, 70, 93, 114, 72, 27, 19, 4, 64, 47, 25, 29, 50, 66]
0139_c5s1_069073_01.jpg:[38, 38, 40, 28, 30, 36, 34, 32, 26, 15, 57, 63, 61, 24, 22, 18]:[118, 91, 70, 68, 91, 118, 68, 25, 17, 4, 68, 58, 41, 27, 47, 66]
0755_c6s2_073493_01.jpg:[15, 20, 22, 36, 36, 22, 28, 34, 38, 46, 9, 11, 15, 51, 51, 51]:[114, 89, 66, 70, 93, 111, 68, 27, 21, 8, 64, 47, 27, 33, 64, 62]
1176_c6s3_030467_02.jpg:[36, 42, 42, 20, 30, 11, 26, 40, 38, 36, 22, 59, 51, 32, 18, 22]:[109, 87, 62, 60, 87, 101, 58, 29, 29, 14, 25, 45, 25, 31, 35, 25]
1380_c1s6_007941_04.jpg:[9, 7, 13, 30, 36, 32, 22, 32, 30, 26, 3, 5, 15, 49, 53, 49]:[116, 97, 68, 68, 99, 120, 68, 27, 19, 2, 62, 47, 27, 27, 50, 68]
1159_c3s3_001737_02.jpg:[15, 28, 24, 22, 24, 38, 24, 36, 36, 49, 15, 30, 36, 32, 28, 15]:[62, 50, 27, 27, 47, 118, 27, 37, 37, 33, 62, 47, 37, 47, 45, 62]
0241_c6s1_050776_03.jpg:[11, 15, 38, 24, 24, 51, 30, 28, 28, 28, 24, 38, 34, 20, 13, 5]:[111, 89, 64, 62, 91, 109, 62, 27, 23, 6, 47, 45, 27, 25, 43, 58]
0324_c6s1_074026_03.jpg:[18, 20, 18, 34, 32, 34, 26, 32, 34, 38, 3, 3, 13, 49, 59, 61]:[109, 91, 64, 64, 93, 120, 64, 27, 23, 6, 47, 35, 23, 27, 43, 60]
1088_c1s5_019236_01.jpg:[11, 13, 22, 42, 53, 11, 30, 36, 36, 34, 15, 20, 22, 51, 55, 55]:[118, 91, 66, 68, 91, 120, 68, 27, 21, 4, 66, 47, 25, 27, 47, 66]
0065_c2s1_008576_01.jpg:[20, 18, 18, 30, 44, 42, 24, 40, 40, 38, 3, 20, 26, 53, 57, 3]:[111, 93, 78, 78, 87, 111, 76, 43, 39, 19, 12, 54, 41, 41, 66, 12]
1350_c5s3_040940_05.jpg:[18, 22, 26, 55, 61, 15, 46, 34, 32, 30, 18, 24, 46, 22, 24, 15]:[122, 95, 68, 68, 101, 122, 68, 25, 17, 2, 62, 50, 25, 27, 47, 62]
1231_c6s4_019502_02.jpg:[34, 34, 44, 28, 22, 20, 36, 42, 42, 26, 59, 59, 55, 32, 3, 24]:[118, 91, 64, 64, 91, 116, 64, 31, 29, 23, 68, 52, 33, 25, 58, 58]
0361_c1s2_010716_01.jpg:[38, 40, 40, 26, 13, 7, 34, 32, 30, 28, 44, 51, 49, 15, 13, 13]:[120, 95, 66, 64, 93, 116, 66, 27, 17, 2, 41, 47, 27, 27, 47, 66]
0757_c3s2_072403_01.jpg:[24, 18, 28, 44, 51, 24, 36, 32, 28, 15, 20, 24, 22, 40, 34, 20]:[109, 85, 64, 66, 93, 109, 66, 27, 23, 10, 54, 45, 29, 27, 43, 54]
1033_c1s4_072836_01.jpg:[36, 36, 34, 20, 24, 30, 26, 30, 34, 38, 28, 44, 44, 15, 7, 5]:[116, 91, 64, 66, 93, 118, 66, 27, 21, 4, 64, 47, 29, 27, 43, 50]
1142_c5s3_044365_02.jpg:[49, 49, 36, 20, 49, 51, 24, 24, 26, 30, 28, 32, 36, 13, 5, 1]:[116, 85, 66, 70, 87, 116, 68, 25, 19, 2, 41, 45, 31, 25, 45, 56]
0424_c3s1_103542_03.jpg:[36, 36, 30, 40, 40, 44, 36, 28, 28, 22, 53, 55, 13, 46, 55, 53]:[107, 89, 66, 64, 89, 114, 64, 29, 25, 8, 62, 47, 31, 27, 45, 62]
0611_c5s2_028080_01.jpg:[32, 38, 40, 34, 28, 30, 36, 36, 36, 32, 42, 53, 44, 28, 34, 36]:[91, 74, 58, 56, 74, 91, 56, 27, 19, 4, 43, 39, 25, 29, 43, 45]
0357_c6s1_087551_03.jpg:[36, 32, 22, 32, 38, 40, 28, 32, 30, 22, 18, 20, 22, 42, 46, 38]:[114, 87, 62, 62, 87, 116, 62, 27, 21, 8, 58, 45, 29, 27, 45, 58]
0446_c4s2_038673_01.jpg:[28, 28, 18, 20, 26, 26, 26, 36, 11, 49, 61, 5, 51, 51, 5, 5]:[124, 95, 66, 66, 93, 122, 64, 29, 72, 56, 68, 50, 33, 35, 50, 68]
0894_c6s2_103893_04.jpg:[22, 22, 26, 42, 46, 44, 34, 34, 32, 28, 7, 11, 20, 51, 57, 59]:[118, 87, 58, 60, 87, 105, 60, 25, 21, 4, 62, 43, 27, 25, 45, 62]
0030_c1s1_002576_01.jpg:[51, 26, 28, 20, 26, 53, 26, 34, 32, 30, 59, 61, 46, 20, 15, 26]:[78, 83, 64, 62, 83, 78, 64, 27, 19, 2, 37, 41, 27, 25, 45, 47]
1330_c1s5_063266_01.jpg:[34, 18, 22, 36, 42, 36, 30, 30, 30, 28, 9, 13, 15, 46, 51, 49]:[111, 85, 62, 64, 91, 111, 62, 25, 21, 4, 58, 43, 25, 27, 45, 62]
0333_c6s2_099743_02.jpg:[28, 26, 22, 34, 34, 28, 28, 28, 28, 28, 13, 49, 40, 18, 49, 13]:[114, 87, 64, 64, 89, 114, 64, 29, 27, 10, 54, 43, 29, 27, 43, 54]
1220_c6s3_037317_01.jpg:[20, 18, 28, 44, 44, 38, 36, 36, 36, 36, 5, 13, 20, 51, 59, 61]:[99, 81, 62, 64, 91, 114, 64, 29, 23, 4, 64, 50, 27, 29, 45, 39]
1023_c1s4_071361_02.jpg:[22, 20, 18, 32, 32, 49, 26, 28, 28, 24, 11, 11, 13, 44, 55, 46]:[120, 91, 58, 58, 91, 107, 58, 23, 17, 2, 52, 41, 25, 23, 41, 50]
0424_c4s2_036267_01.jpg:[38, 36, 40, 28, 36, 38, 34, 36, 38, 44, 46, 53, 44, 26, 26, 20]:[114, 91, 68, 68, 93, 114, 68, 27, 21, 4, 50, 47, 29, 25, 43, 76]
0027_c6s1_002626_01.jpg:[38, 34, 30, 42, 42, 44, 36, 38, 36, 24, 20, 22, 51, 51, 57, 59]:[114, 93, 68, 70, 93, 114, 68, 29, 21, 6, 66, 45, 31, 33, 50, 64]
0760_c6s2_067868_02.jpg:[42, 55, 53, 36, 34, 30, 46, 36, 26, 13, 53, 61, 49, 26, 26, 22]:[118, 95, 66, 66, 93, 118, 66, 25, 21, 10, 47, 39, 25, 27, 47, 64]
0148_c5s1_024551_07.jpg:[34, 18, 20, 34, 36, 42, 28, 28, 26, 13, 7, 7, 18, 40, 53, 30]:[114, 95, 68, 68, 97, 124, 68, 31, 23, 8, 66, 50, 33, 27, 43, 52]
0057_c1s1_007551_01.jpg:[11, 38, 15, 11, 49, 11, 18, 28, 30, 36, 24, 40, 40, 15, 42, 20]:[103, 62, 58, 58, 93, 103, 58, 25, 17, 2, 54, 47, 25, 25, 50, 52]
0886_c3s2_109253_06.jpg:[44, 44, 32, 18, 24, 46, 24, 26, 26, 49, 46, 38, 38, 13, 15, 46]:[120, 93, 68, 70, 93, 118, 68, 27, 23, 8, 64, 50, 27, 25, 50, 64]
1454_c2s3_051682_03.jpg:[11, 32, 22, 30, 34, 30, 24, 22, 24, 28, 34, 32, 15, 28, 34, 42]:[101, 89, 64, 62, 89, 109, 62, 25, 21, 4, 17, 27, 25, 25, 27, 52]
0647_c1s4_004031_01.jpg:[36, 28, 20, 32, 38, 38, 26, 34, 30, 24, 20, 20, 22, 49, 51, 51]:[116, 97, 70, 70, 95, 118, 70, 27, 19, 2, 58, 45, 27, 25, 45, 64]
1250_c6s3_044367_01.jpg:[28, 26, 24, 22, 34, 30, 30, 34, 34, 32, 49, 59, 49, 18, 59, 13]:[111, 87, 68, 64, 87, 114, 66, 27, 19, 2, 45, 41, 23, 29, 41, 66]
1159_c3s3_001762_03.jpg:[36, 26, 32, 30, 30, 53, 32, 26, 26, 13, 7, 30, 28, 20, 20, 9]:[111, 91, 60, 60, 91, 114, 60, 29, 31, 25, 60, 47, 29, 27, 47, 60]
0056_c4s1_007701_02.jpg:[24, 36, 38, 36, 38, 26, 30, 24, 22, 20, 51, 51, 36, 9, 44, 57]:[107, 89, 64, 62, 89, 107, 62, 27, 19, 2, 52, 47, 27, 25, 43, 89]
1134_c5s2_158524_03.jpg:[46, 26, 28, 30, 28, 30, 30, 40, 38, 61, 15, 24, 42, 38, 30, 13]:[103, 91, 60, 62, 91, 114, 62, 25, 21, 17, 47, 39, 27, 27, 41, 47]
0706_c6s2_062068_02.jpg:[28, 28, 24, 36, 32, 13, 30, 36, 36, 42, 1, 5, 20, 49, 49, 51]:[116, 89, 62, 62, 87, 107, 62, 27, 21, 4, 62, 47, 25, 29, 47, 62]
0652_c5s2_051280_05.jpg:[44, 44, 42, 24, 36, 38, 30, 38, 38, 40, 53, 55, 51, 26, 26, 36]:[111, 93, 76, 72, 91, 111, 74, 58, 56, 39, 76, 78, 60, 56, 64, 68]
0707_c1s3_070301_01.jpg:[28, 34, 38, 24, 30, 36, 32, 32, 36, 40, 59, 53, 51, 15, 11, 11]:[128, 105, 74, 72, 105, 122, 74, 31, 23, 4, 72, 56, 33, 31, 54, 70]
0660_c5s3_102012_05.jpg:[28, 20, 18, 28, 32, 34, 24, 20, 22, 15, 11, 5, 9, 32, 40, 44]:[118, 99, 78, 76, 97, 118, 76, 62, 64, 45, 74, 76, 62, 60, 72, 76]
1480_c2s3_054882_01.jpg:[28, 26, 26, 40, 38, 30, 32, 28, 28, 28, 15, 5, 11, 46, 51, 57]:[120, 93, 66, 66, 93, 116, 66, 29, 23, 4, 68, 50, 29, 27, 47, 62]
0667_c3s2_052337_04.jpg:[34, 28, 38, 22, 30, 34, 30, 34, 30, 28, 61, 61, 53, 15, 13, 28]:[122, 95, 66, 64, 93, 120, 66, 25, 19, 2, 39, 47, 29, 27, 47, 47]
0711_c6s2_079468_01.jpg:[30, 22, 24, 38, 34, 49, 30, 36, 34, 28, 18, 5, 22, 49, 61, 59]:[118, 91, 64, 64, 89, 107, 64, 27, 21, 4, 25, 37, 25, 25, 41, 52]
